ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
2,"Black",2013,"2013",36806,2161,"Cumberland County, NC","05000US37051","cumberland-county-nc"
2,"Black",2013,"2013",23717,6565,"Davidson County, NC","05000US37057","davidson-county-nc"
2,"Black",2013,"2013",40659,3691,"Durham County, NC","05000US37063","durham-county-nc"
2,"Black",2013,"2013",27002,2132,"Forsyth County, NC","05000US37067","forsyth-county-nc"
2,"Black",2013,"2013",29427,4959,"Gaston County, NC","05000US37071","gaston-county-nc"
2,"Black",2013,"2013",32454,3003,"Guilford County, NC","05000US37081","guilford-county-nc"
2,"Black",2013,"2013",32755,6527,"Harnett County, NC","05000US37085","harnett-county-nc"
2,"Black",2013,"2013",34549,13357,"Iredell County, NC","05000US37097","iredell-county-nc"
2,"Black",2013,"2013",35768,12087,"Johnston County, NC","05000US37101","johnston-county-nc"
2,"Black",2013,"2013",37531,1954,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
2,"Black",2013,"2013",28564,6130,"Moore County, NC","05000US37125","moore-county-nc"
2,"Black",2013,"2013",31162,2497,"Nash County, NC","05000US37127","nash-county-nc"
2,"Black",2013,"2013",29198,5064,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
2,"Black",2013,"2013",27694,7874.999999999999,"Onslow County, NC","05000US37133","onslow-county-nc"
2,"Black",2013,"2013",44333,12824,"Orange County, NC","05000US37135","orange-county-nc"
2,"Black",2013,"2013",24617,3725,"Pitt County, NC","05000US37147","pitt-county-nc"
2,"Black",2013,"2013",32320,11364,"Randolph County, NC","05000US37151","randolph-county-nc"
2,"Black",2013,"2013",27218,4414,"Robeson County, NC","05000US37155","robeson-county-nc"
2,"Black",2013,"2013",23688,4795,"Rockingham County, NC","05000US37157","rockingham-county-nc"
2,"Black",2013,"2013",23652,8377,"Rowan County, NC","05000US37159","rowan-county-nc"
2,"Black",2013,"2013",20594,10011,"Rutherford County, NC","05000US37161","rutherford-county-nc"
2,"Black",2013,"2013",34412,22703,"Surry County, NC","05000US37171","surry-county-nc"
2,"Black",2013,"2013",47050,8140,"Union County, NC","05000US37179","union-county-nc"
2,"Black",2013,"2013",45629,3044,"Wake County, NC","05000US37183","wake-county-nc"
2,"Black",2013,"2013",24907,3238,"Wayne County, NC","05000US37191","wayne-county-nc"
2,"Black",2013,"2013",31103,13890.999999999998,"Wilkes County, NC","05000US37193","wilkes-county-nc"
2,"Black",2013,"2013",32400,10581,"Wilson County, NC","05000US37195","wilson-county-nc"
3,"Native American",2013,"2013",20025,10815,"Alamance County, NC","05000US37001","alamance-county-nc"
3,"Native American",2013,"2013",75900,72702,"Buncombe County, NC","05000US37021","buncombe-county-nc"
3,"Native American",2013,"2013",38640,9076,"Cumberland County, NC","05000US37051","cumberland-county-nc"
3,"Native American",2013,"2013",28039,12624,"Davidson County, NC","05000US37057","davidson-county-nc"
3,"Native American",2013,"2013",49003,24060,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2013,"2013",45958,25070,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2013,"2013",61500,3567.0000000000005,"Henderson County, NC","05000US37089","henderson-county-nc"
3,"Native American",2013,"2013",33134,25728,"Johnston County, NC","05000US37101","johnston-county-nc"
3,"Native American",2013,"2013",46211,45873,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
3,"Native American",2013,"2013",45757,26919,"Nash County, NC","05000US37127","nash-county-nc"
3,"Native American",2013,"2013",50239,16940,"Onslow County, NC","05000US37133","onslow-county-nc"
3,"Native American",2013,"2013",10179,6827,"Orange County, NC","05000US37135","orange-county-nc"
3,"Native American",2013,"2013",72618,33252,"Pitt County, NC","05000US37147","pitt-county-nc"
3,"Native American",2013,"2013",49598,48135,"Randolph County, NC","05000US37151","randolph-county-nc"
3,"Native American",2013,"2013",26092,2160,"Robeson County, NC","05000US37155","robeson-county-nc"
3,"Native American",2013,"2013",44975,30729,"Union County, NC","05000US37179","union-county-nc"
3,"Native American",2013,"2013",40938,33418,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2013,"2013",76570,47798,"Alamance County, NC","05000US37001","alamance-county-nc"
4,"Asian",2013,"2013",40861,8003,"Buncombe County, NC","05000US37021","buncombe-county-nc"
4,"Asian",2013,"2013",70266,43141,"Burke County, NC","05000US37023","burke-county-nc"
4,"Asian",2013,"2013",86950,78120,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
4,"Asian",2013,"2013",81361,28956.999999999996,"Catawba County, NC","05000US37035","catawba-county-nc"
4,"Asian",2013,"2013",127609,69737,"Craven County, NC","05000US37049","craven-county-nc"
4,"Asian",2013,"2013",42089,8965,"Cumberland County, NC","05000US37051","cumberland-county-nc"
4,"Asian",2013,"2013",45678,10894,"Durham County, NC","05000US37063","durham-county-nc"
4,"Asian",2013,"2013",61549,23265,"Forsyth County, NC","05000US37067","forsyth-county-nc"
4,"Asian",2013,"2013",73438,64902.99999999999,"Gaston County, NC","05000US37071","gaston-county-nc"
4,"Asian",2013,"2013",49763,11343,"Guilford County, NC","05000US37081","guilford-county-nc"
4,"Asian",2013,"2013",180175,148229,"Harnett County, NC","05000US37085","harnett-county-nc"
4,"Asian",2013,"2013",78606,18298,"Iredell County, NC","05000US37097","iredell-county-nc"
4,"Asian",2013,"2013",35397,29461,"Johnston County, NC","05000US37101","johnston-county-nc"
4,"Asian",2013,"2013",75222,12882,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
4,"Asian",2013,"2013",58662,20919,"Nash County, NC","05000US37127","nash-county-nc"
4,"Asian",2013,"2013",40512,24890,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
4,"Asian",2013,"2013",65310,14142,"Onslow County, NC","05000US37133","onslow-county-nc"
4,"Asian",2013,"2013",80540,53383,"Orange County, NC","05000US37135","orange-county-nc"
4,"Asian",2013,"2013",63020,36565,"Pitt County, NC","05000US37147","pitt-county-nc"
4,"Asian",2013,"2013",36995,13159,"Randolph County, NC","05000US37151","randolph-county-nc"
4,"Asian",2013,"2013",47935,33080,"Robeson County, NC","05000US37155","robeson-county-nc"
4,"Asian",2013,"2013",14028,5693,"Rockingham County, NC","05000US37157","rockingham-county-nc"
4,"Asian",2013,"2013",89195,21755,"Union County, NC","05000US37179","union-county-nc"
4,"Asian",2013,"2013",85525,8478,"Wake County, NC","05000US37183","wake-county-nc"
5,"Pacific Islander",2013,"2013",38765,15086.000000000002,"Guilford County, NC","05000US37081","guilford-county-nc"
5,"Pacific Islander",2013,"2013",49182,1979.9999999999998,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2013,"2013",26377,17185,"Alamance County, NC","05000US37001","alamance-county-nc"
6,"Other",2013,"2013",32946,21937,"Brunswick County, NC","05000US37019","brunswick-county-nc"
6,"Other",2013,"2013",47694,25873,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
6,"Other",2013,"2013",24860,19455,"Caldwell County, NC","05000US37027","caldwell-county-nc"
6,"Other",2013,"2013",26271,16947,"Catawba County, NC","05000US37035","catawba-county-nc"
6,"Other",2013,"2013",36690,17509,"Craven County, NC","05000US37049","craven-county-nc"
6,"Other",2013,"2013",35875,5287,"Cumberland County, NC","05000US37051","cumberland-county-nc"
6,"Other",2013,"2013",46232,25618,"Durham County, NC","05000US37063","durham-county-nc"
6,"Other",2013,"2013",26456,3751,"Forsyth County, NC","05000US37067","forsyth-county-nc"
6,"Other",2013,"2013",28715,11945,"Gaston County, NC","05000US37071","gaston-county-nc"
6,"Other",2013,"2013",37965,10728,"Guilford County, NC","05000US37081","guilford-county-nc"
6,"Other",2013,"2013",27781,7759,"Harnett County, NC","05000US37085","harnett-county-nc"
6,"Other",2013,"2013",29271,22175,"Henderson County, NC","05000US37089","henderson-county-nc"
6,"Other",2013,"2013",40572,7108,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
6,"Other",2013,"2013",40516,32164,"Nash County, NC","05000US37127","nash-county-nc"
6,"Other",2013,"2013",41955,16371,"Onslow County, NC","05000US37133","onslow-county-nc"
6,"Other",2013,"2013",41654,13513,"Orange County, NC","05000US37135","orange-county-nc"
6,"Other",2013,"2013",33217,6510,"Robeson County, NC","05000US37155","robeson-county-nc"
6,"Other",2013,"2013",18468,6983,"Rockingham County, NC","05000US37157","rockingham-county-nc"
6,"Other",2013,"2013",35268,11735,"Rowan County, NC","05000US37159","rowan-county-nc"
6,"Other",2013,"2013",10360,2071,"Rutherford County, NC","05000US37161","rutherford-county-nc"
6,"Other",2013,"2013",35519,22383,"Surry County, NC","05000US37171","surry-county-nc"
6,"Other",2013,"2013",23643,11071,"Union County, NC","05000US37179","union-county-nc"
6,"Other",2013,"2013",43301,10923,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2013,"2013",30914,22362,"Wayne County, NC","05000US37191","wayne-county-nc"
6,"Other",2013,"2013",14333,10305,"Wilkes County, NC","05000US37193","wilkes-county-nc"
6,"Other",2013,"2013",24852,12403,"Wilson County, NC","05000US37195","wilson-county-nc"
7,"Two Or More",2013,"2013",20753,14710,"Alamance County, NC","05000US37001","alamance-county-nc"
7,"Two Or More",2013,"2013",24350,11669,"Brunswick County, NC","05000US37019","brunswick-county-nc"
7,"Two Or More",2013,"2013",53815,7391.000000000001,"Buncombe County, NC","05000US37021","buncombe-county-nc"
7,"Two Or More",2013,"2013",13075,9098,"Burke County, NC","05000US37023","burke-county-nc"
7,"Two Or More",2013,"2013",110587,108685,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
7,"Two Or More",2013,"2013",23845,9175,"Carteret County, NC","05000US37031","carteret-county-nc"
7,"Two Or More",2013,"2013",23486,5771,"Catawba County, NC","05000US37035","catawba-county-nc"
7,"Two Or More",2013,"2013",33681,25875,"Cleveland County, NC","05000US37045","cleveland-county-nc"
7,"Two Or More",2013,"2013",21132,14427,"Craven County, NC","05000US37049","craven-county-nc"
7,"Two Or More",2013,"2013",37391,8016,"Cumberland County, NC","05000US37051","cumberland-county-nc"
7,"Two Or More",2013,"2013",50773,50432,"Davidson County, NC","05000US37057","davidson-county-nc"
7,"Two Or More",2013,"2013",47950,18081,"Durham County, NC","05000US37063","durham-county-nc"
7,"Two Or More",2013,"2013",46957,8143.999999999999,"Forsyth County, NC","05000US37067","forsyth-county-nc"
7,"Two Or More",2013,"2013",68975,43078,"Gaston County, NC","05000US37071","gaston-county-nc"
7,"Two Or More",2013,"2013",11672,6530,"Guilford County, NC","05000US37081","guilford-county-nc"
7,"Two Or More",2013,"2013",56190,44087,"Harnett County, NC","05000US37085","harnett-county-nc"
7,"Two Or More",2013,"2013",48769,32452,"Henderson County, NC","05000US37089","henderson-county-nc"
7,"Two Or More",2013,"2013",49958,23255,"Johnston County, NC","05000US37101","johnston-county-nc"
7,"Two Or More",2013,"2013",51803,6620,"Lincoln County, NC","05000US37109","lincoln-county-nc"
7,"Two Or More",2013,"2013",49217,7652,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
7,"Two Or More",2013,"2013",35896,21581,"Nash County, NC","05000US37127","nash-county-nc"
7,"Two Or More",2013,"2013",66086,62668,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
7,"Two Or More",2013,"2013",66035,22276,"Onslow County, NC","05000US37133","onslow-county-nc"
7,"Two Or More",2013,"2013",54832,18829,"Orange County, NC","05000US37135","orange-county-nc"
7,"Two Or More",2013,"2013",50982,34357,"Pitt County, NC","05000US37147","pitt-county-nc"
7,"Two Or More",2013,"2013",28996,23387,"Rowan County, NC","05000US37159","rowan-county-nc"
7,"Two Or More",2013,"2013",37073,32366.999999999996,"Union County, NC","05000US37179","union-county-nc"
7,"Two Or More",2013,"2013",53255,13897,"Wake County, NC","05000US37183","wake-county-nc"
7,"Two Or More",2013,"2013",11215,965.9999999999999,"Wilkes County, NC","05000US37193","wilkes-county-nc"
7,"Two Or More",2013,"2013",20977,13890.999999999998,"Wilson County, NC","05000US37195","wilson-county-nc"
8,"White Non-Hispanic",2013,"2013",46671,3967,"Alamance County, NC","05000US37001","alamance-county-nc"
8,"White Non-Hispanic",2013,"2013",49906,4229,"Brunswick County, NC","05000US37019","brunswick-county-nc"
8,"White Non-Hispanic",2013,"2013",48785,2326,"Buncombe County, NC","05000US37021","buncombe-county-nc"
8,"White Non-Hispanic",2013,"2013",35182,3660,"Burke County, NC","05000US37023","burke-county-nc"
8,"White Non-Hispanic",2013,"2013",55658,4145,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
8,"White Non-Hispanic",2013,"2013",33725,3307,"Caldwell County, NC","05000US37027","caldwell-county-nc"
8,"White Non-Hispanic",2013,"2013",47280,2444,"Carteret County, NC","05000US37031","carteret-county-nc"
8,"White Non-Hispanic",2013,"2013",47752,3010,"Catawba County, NC","05000US37035","catawba-county-nc"
8,"White Non-Hispanic",2013,"2013",62494,7475.999999999999,"Chatham County, NC","05000US37037","chatham-county-nc"
8,"White Non-Hispanic",2013,"2013",43601,3487,"Cleveland County, NC","05000US37045","cleveland-county-nc"
8,"White Non-Hispanic",2013,"2013",55466,5238,"Craven County, NC","05000US37049","craven-county-nc"
8,"White Non-Hispanic",2013,"2013",49491,2999,"Cumberland County, NC","05000US37051","cumberland-county-nc"
8,"White Non-Hispanic",2013,"2013",41219,2747,"Davidson County, NC","05000US37057","davidson-county-nc"
8,"White Non-Hispanic",2013,"2013",68402,6140,"Durham County, NC","05000US37063","durham-county-nc"
8,"White Non-Hispanic",2013,"2013",56591,2161,"Forsyth County, NC","05000US37067","forsyth-county-nc"
8,"White Non-Hispanic",2013,"2013",45130,2450,"Gaston County, NC","05000US37071","gaston-county-nc"
8,"White Non-Hispanic",2013,"2013",58337,2575,"Guilford County, NC","05000US37081","guilford-county-nc"
8,"White Non-Hispanic",2013,"2013",50385,2595,"Harnett County, NC","05000US37085","harnett-county-nc"
8,"White Non-Hispanic",2013,"2013",45302,2914,"Henderson County, NC","05000US37089","henderson-county-nc"
8,"White Non-Hispanic",2013,"2013",51369,3242,"Iredell County, NC","05000US37097","iredell-county-nc"
8,"White Non-Hispanic",2013,"2013",56945,3270,"Johnston County, NC","05000US37101","johnston-county-nc"
8,"White Non-Hispanic",2013,"2013",50428,6000,"Lincoln County, NC","05000US37109","lincoln-county-nc"
8,"White Non-Hispanic",2013,"2013",70382,2308,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
8,"White Non-Hispanic",2013,"2013",53647,6407,"Moore County, NC","05000US37125","moore-county-nc"
8,"White Non-Hispanic",2013,"2013",50653,4705,"Nash County, NC","05000US37127","nash-county-nc"
8,"White Non-Hispanic",2013,"2013",53599,2909,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
8,"White Non-Hispanic",2013,"2013",49201,2576,"Onslow County, NC","05000US37133","onslow-county-nc"
8,"White Non-Hispanic",2013,"2013",63822,3635,"Orange County, NC","05000US37135","orange-county-nc"
8,"White Non-Hispanic",2013,"2013",51464,3593,"Pitt County, NC","05000US37147","pitt-county-nc"
8,"White Non-Hispanic",2013,"2013",41606,3589,"Randolph County, NC","05000US37151","randolph-county-nc"
8,"White Non-Hispanic",2013,"2013",33348,4806,"Robeson County, NC","05000US37155","robeson-county-nc"
8,"White Non-Hispanic",2013,"2013",46974,3837,"Rockingham County, NC","05000US37157","rockingham-county-nc"
8,"White Non-Hispanic",2013,"2013",44771,2822,"Rowan County, NC","05000US37159","rowan-county-nc"
8,"White Non-Hispanic",2013,"2013",37152,3127,"Rutherford County, NC","05000US37161","rutherford-county-nc"
8,"White Non-Hispanic",2013,"2013",35842,2064,"Surry County, NC","05000US37171","surry-county-nc"
8,"White Non-Hispanic",2013,"2013",67161,5455,"Union County, NC","05000US37179","union-county-nc"
8,"White Non-Hispanic",2013,"2013",76944,2927,"Wake County, NC","05000US37183","wake-county-nc"
8,"White Non-Hispanic",2013,"2013",53897,3008,"Wayne County, NC","05000US37191","wayne-county-nc"
8,"White Non-Hispanic",2013,"2013",32261,4068.0000000000005,"Wilkes County, NC","05000US37193","wilkes-county-nc"
8,"White Non-Hispanic",2013,"2013",51520,3855.0000000000005,"Wilson County, NC","05000US37195","wilson-county-nc"
9,"Hispanic",2013,"2013",25132,9280,"Alamance County, NC","05000US37001","alamance-county-nc"
9,"Hispanic",2013,"2013",30393,18900,"Brunswick County, NC","05000US37019","brunswick-county-nc"
9,"Hispanic",2013,"2013",33019,13775.000000000002,"Buncombe County, NC","05000US37021","buncombe-county-nc"
9,"Hispanic",2013,"2013",21199,13889,"Burke County, NC","05000US37023","burke-county-nc"
9,"Hispanic",2013,"2013",31250,11973,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
9,"Hispanic",2013,"2013",30682,20830,"Caldwell County, NC","05000US37027","caldwell-county-nc"
9,"Hispanic",2013,"2013",22442,19870,"Carteret County, NC","05000US37031","carteret-county-nc"
9,"Hispanic",2013,"2013",23836,3147,"Catawba County, NC","05000US37035","catawba-county-nc"
9,"Hispanic",2013,"2013",24770,5178,"Chatham County, NC","05000US37037","chatham-county-nc"
9,"Hispanic",2013,"2013",45403,29653.000000000004,"Cleveland County, NC","05000US37045","cleveland-county-nc"
9,"Hispanic",2013,"2013",35505,7530.999999999999,"Craven County, NC","05000US37049","craven-county-nc"
9,"Hispanic",2013,"2013",42868,8804,"Cumberland County, NC","05000US37051","cumberland-county-nc"
9,"Hispanic",2013,"2013",33733,9355,"Davidson County, NC","05000US37057","davidson-county-nc"
